tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,neutral,0.6329,,0,US Airways,,oscarmichv,,0,"@USAirways I forgot my password and I don't know if my username is correct, and i want to use my miles, what i have to do??","[39.72389997231811, -71.91248813900748]",24-02-2015 10:53,Facebook: BÚFALOS F.C.,
5.70E+17,neutral,0.669,,0,US Airways,,renvas,,0,"@USAirways question, friend flight got Cancelled Flightled. How can he book be flight? Leaving CHS to Philly to Germany","[44.439871503761545, -86.59742911131802]",24-02-2015 10:52,Charleston/Houston,Quito
5.70E+17,neutral,0.6843,,0,US Airways,,djndc4l,,0,@USAirways Yes. Confirmation number and all.,"[30.260437977224843, -84.27816978396675]",24-02-2015 10:52,,
5.70E+17,neutral,1,,,US Airways,,idk_but_youtube,,0,@USAirways did you know that suicide is the second leading cause of death among teens 10-24,"[37.79152597373905, -111.33393816112778]",24-02-2015 10:48,1/1 loner squad,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,ToxicLayge,,0,"@USAirways getting sorted, thanks","[33.59141492056535, -75.8853605851078]",24-02-2015 10:44,,London
5.70E+17,negative,0.6841,Can't Tell,0.6841,US Airways,,ajbibbs,,0,@USAirways Sadly I'm currently booked on one of your flights tomorrow that I will be changing if I can.,"[48.9153999103052, -71.08653069855505]",24-02-2015 10:41,,
5.70E+17,neutral,0.6593,,0,US Airways,,pinkgolftees,,0,@USAirways that is certainly not the impression she's under.,"[30.33800235579963, -94.32100892959598]",24-02-2015 10:36,"Denver, CO",Mountain Time (US & Canada)
5.70E+17,negative,0.6721,Late Flight,0.6721,US Airways,,AshleyKAtherton,,0,@USAirways standby so far for two of us. With snow storm hitting Iowa tomorrow we could be stuck here for two days.,"[40.04383933751574, -112.3014305654532]",24-02-2015 10:34,,Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,KenzieC_,,0,@USAirways thank you!!,"[38.96239025082252, -94.29190904556762]",24-02-2015 10:33,"Boynton Beach, FL",Eastern Time (US & Canada)
5.70E+17,neutral,0.6906,,0,US Airways,,CapuanoESPN,,0,"@USAirways If I know I left something on my last flight (as I literally had to run to make my connection), how can I retrieve it please?","[27.892029406169456, -89.40128672730322]",24-02-2015 10:29,Wherever Travel Team C sent me,Eastern Time (US & Canada)
5.70E+17,negative,0.6765,Can't Tell,0.3634,US Airways,,djndc4l,,0,@USAirways Why can't I check in online for a flight tomorrow am?,"[35.379881386547936, -77.6644868345632]",24-02-2015 10:29,,
5.70E+17,negative,1,longlines,0.3542,US Airways,,UyonJ,,0,@USAirways - been standing at the gate for 45 min trying to go standby bc I will miss my connection. No help! Do NOT fly US AIRWAYS!,"[32.15800439163432, -81.20811964957042]",24-02-2015 10:27,,
5.70E+17,negative,0.7033,Customer Service Issue,0.7033,US Airways,,themainevent001,,0,"@USAirways after being assured by the pleasant woman at gate B11 in Albany, NY that life's not perfect, I'd heard enough.","[36.288074041709734, -104.574753879187]",24-02-2015 10:26,Saratoga Springs,
5.70E+17,neutral,0.661,,0,US Airways,,alybullock,,0,@USAirways How do I get a receipt for a change fee when I originally booked with miles?,"[26.581994075502916, -114.8816664553122]",24-02-2015 10:25,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,0.6512,Flight Booking Problems,0.3256,US Airways,,CLChicosky,,0,"@USAirways: u didn't bother following up, we booked with @Delta.  @Delta understands cust srv: provided lunch 4 delays &amp; upgraded seats!","[26.117465277091576, -74.67550682206871]",24-02-2015 10:23,,
5.70E+17,neutral,1,,,US Airways,,AshleyKAtherton,,0,@USAirways we even offered to fly in to another airport and they said they couldn't do that. No explanation why they can't.,"[36.681554476968515, -124.91837119881315]",24-02-2015 10:22,,Central Time (US & Canada)
5.70E+17,neutral,0.6762,,,US Airways,,gleenc,,0,@USAirways any travel advisory coming for the Carolinas?  Bad weather!,"[30.473616826038025, -88.93872751410026]",24-02-2015 10:21,,
5.70E+17,negative,1,Customer Service Issue,0.6635,US Airways,,EEB4,,0,@USAirways There is an error w/ my preferred status &amp; I'm not able to reach an agent via phone. Travel Friday. Need resolved - contact info?,"[47.88237835881539, -80.24054349208919]",24-02-2015 10:19,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6495,US Airways,,MauererPower,,2,@USAirways @AmericanAir how does a pilot forget log book? Been waiting on plane for 45 mins!! #AlsoNoDrinkCartComingAround,"[24.530708674641847, -99.45354068052136]",24-02-2015 10:17,,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6942,US Airways,,AshleyKAtherton,,0,@USAirways already did it. One person said they couldn't do anything another said she didn't know why the first person we talked 2 said that,"[39.87517392002413, -83.51671057786913]",24-02-2015 10:17,,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6826,US Airways,,djndc4l,,0,@USAirways @AshleyKAtherton Over an hour on hold so far,"[33.315896078009544, -117.80646238851763]",24-02-2015 10:16,,
5.70E+17,negative,1,Late Flight,1,US Airways,,HPUgradMM,,0,"@usairways RT @Dmoukdarath: Nice, another delay with @usair second one this trip. Left engine leaking...what's next?? #USAIR #nothappy","[45.143082748441614, -110.63182760719937]",24-02-2015 10:13,Triad,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JustinEhlert,,0,@USAirways I want to love you! 43 minutes on hold! Help me understand why I switched loyalty programs. http://t.co/cHGy5yrVka,"[32.634595798622556, -78.91215559174717]",24-02-2015 10:12,"Austin, tx",
5.70E+17,negative,0.6563,Customer Service Issue,0.6563,US Airways,,djndc4l,,0,@USAirways 59 minutes now. Nice customer service you got going on.,"[46.38234954774896, -107.91856880440528]",24-02-2015 10:11,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,djndc4l,,0,@USAirways 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.,"[42.25043769119307, -104.11517031224722]",24-02-2015 09:56,,
5.70E+17,neutral,0.6421,,0,US Airways,,mdendas,,0,@USAirways where is your email address? Its not on this page: http://t.co/5cwH1yfOow,"[42.35818229413376, -85.53965435617036]",24-02-2015 09:55,,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,themainevent001,,0,@USAirways You have no idea how upset and frustrated I am right now. I'll be sure to follow through with never flying with you again.,"[43.88097471782813, -85.99453609697989]",24-02-2015 09:54,Saratoga Springs,
5.70E+17,negative,1,longlines,0.6616,US Airways,,mcrowe6655,,0,@USAirways how can a person go from number one on a standby list to number twelve in three hours?  Should I be super platinum diamond status,"[48.06567675344671, -102.38220499563289]",24-02-2015 09:54,Cleveland,Mountain Time (US & Canada)
5.70E+17,negative,0.664,Flight Booking Problems,0.336,US Airways,,themainevent001,,0,"@USAirways Forget reservations. Thank you to the great leadership at your company, I've Cancelled Flighted my flight. Once again, thank you.","[37.61543459679425, -69.24194328458827]",24-02-2015 09:53,Saratoga Springs,
5.70E+17,positive,1,,,US Airways,,mlmoore2,,0,@USAirways great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam,"[36.95584098739722, -91.53777608290302]",24-02-2015 09:48,"Gulfport, MS",Central Time (US & Canada)
5.70E+17,neutral,0.6354,,,US Airways,,sundialtours,,0,"@USAirways ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/0JJT4X3YxG","[29.846914004699116, -114.73488662849104]",24-02-2015 09:48,"Astoria, OR",Tijuana
5.70E+17,neutral,1,,,US Airways,,AshleyKAtherton,,0,@USAirways and now you can't even accommodate us by letting us fly in to another airport?! Horrible service for your fault!!!,"[33.88253274045548, -114.51228431565141]",24-02-2015 09:47,,Central Time (US & Canada)
5.70E+17,negative,0.6523,Cancelled Flight,0.6523,US Airways,,RyanDrinks42,,2,.@USAirways It was this saturday during all the snow in the DC area.  Excited the flight was not Cancelled Flightled but sad he went missing.,"[47.482150823069716, -84.60679709269232]",24-02-2015 09:45,Just outside of Thunder Dome,Eastern Time (US & Canada)
5.70E+17,negative,0.6616,Customer Service Issue,0.343,US Airways,,wyattmel,,0,"@USAirways @AmericanAir I love you guys &amp; I'm gonna let you finish, but I've been on hold for 1 hour trying to book a flight w/ my voucher.","[30.240369939943992, -108.09071894399497]",24-02-2015 09:44,,Eastern Time (US & Canada)
5.70E+17,negative,0.6448,Flight Attendant Complaints,0.6448,US Airways,,pinkgolftees,,0,"@USAirways And, the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined #fail","[34.800775097467174, -94.59444575810937]",24-02-2015 09:42,"Denver, CO",Mountain Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6875,US Airways,,RogerWaterer,,0,@USAirways Need to talk to a person about my bag. Waiting on hold for two hours. Bag s!b delivered last night. Online says not found.,"[36.199125579422564, -116.68975390338935]",24-02-2015 09:39,,
5.70E+17,neutral,1,,,US Airways,,dagzapatero,,0,@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather reLate Flightd flight. Y'all disconnected me 2x. Please help.,"[31.909316029759125, -83.24093138905167]",24-02-2015 09:39,Tidewater - Virginia,Atlantic Time (Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,_Leycar,,0,@USAirways I don't want your sympathy I want someone to make an effort to find my bag,"[33.56530741612801, -85.27003744904209]",24-02-2015 09:38,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6854,US Airways,,pinkgolftees,,0,"@USAirways She spoke with someone this AM and was told that breast pumps aren't medical equipment and that she should have ""planned better.""","[41.485090264475886, -118.15957735228704]",24-02-2015 09:37,"Denver, CO",Mountain Time (US & Canada)
5.70E+17,negative,0.6656,Lost Luggage,0.6656,US Airways,,tuneday,,0,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A,"[44.10543681348051, -104.03300404378177]",24-02-2015 09:32,"Philadelphia, PA",
5.70E+17,positive,1,,,US Airways,,DCEssig,,0,@USAirways thank you very much.,"[47.22565365825477, -118.59206315729651]",24-02-2015 09:31,,Eastern Time (US & Canada)
5.70E+17,neutral,0.7002,,0,US Airways,,tuneday,,0,"@USAirways I left my personal stuff on US4551 from PHL-BOS about an hour ago. Went baggage, was told plane left to call 800#","[38.71101424234398, -110.65878704288615]",24-02-2015 09:29,"Philadelphia, PA",
5.70E+17,negative,1,Can't Tell,0.6614,US Airways,,ajbibbs,,0,@USAirways - First impressions are hard to reverse.  A horrible first experience with you.  Will never fly with you again!!!,"[35.32458935195437, -83.29402047214288]",24-02-2015 09:29,,
5.70E+17,neutral,1,,,US Airways,,themainevent001,,0,@USAirways is there a phone number or email address to customer service?,"[37.7946587735763, -123.83093451053502]",24-02-2015 09:28,Saratoga Springs,
5.70E+17,negative,1,Cancelled Flight,0.3545,US Airways,,themainevent001,,0,"@USAirways not going as planned is an understatement. My flight was just changed AGAIN. If it weren't for a family emergency, I'd Cancelled Flight.","[34.11220205074076, -84.64435861197981]",24-02-2015 09:27,Saratoga Springs,
5.70E+17,negative,0.6674,Late Flight,0.6674,US Airways,,SteveBass2,,0,"@USAirways ...2 hours on the plane, they at least got us on a direct flight a couple hours Late Flightr on United","[40.6954621, -74.1733106]",24-02-2015 09:24,,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways sadly that didn't help me at my meeting at work today seeing as my presentation was in there! Major strike against me!!!,"[45.30526165405488, -81.19196027552096]",24-02-2015 09:22,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70E+17,negative,0.6875,Lost Luggage,0.3542,US Airways,,RyanDrinks42,,2,.@USAirways I did but the more eyes I have looking for Pandu the better chance I have of bringing him home.,"[37.209142279544, -110.31848078365243]",24-02-2015 09:21,Just outside of Thunder Dome,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,_Leycar,,0,@USAirways my bag is still lost and I can not get anyone on the phone to assist me and the tracking updates have stopped,"[27.353934956475246, -109.34051095928109]",24-02-2015 09:20,,Eastern Time (US & Canada)
5.70E+17,positive,0.6549,,,US Airways,,JenRomanoff,,0,@USAirways thanks !!!,"[38.07422555411529, -70.50211589471536]",24-02-2015 09:19,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,JenRomanoff,,0,@USAirways so I can make a reservation,"[27.42781527756751, -85.92075791085074]",24-02-2015 09:17,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6749,,0,US Airways,,JenRomanoff,,0,@USAirways I didn't make a reservation yet. It's about changing name on my dividend miles account,"[44.30918188242177, -113.79011578342838]",24-02-2015 09:16,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,suzkschir6,,0,"@USAirways 167 minutes?  ""Im not trained in that"". Cmon. Can't you do better than that?","[45.53191857457188, -87.13253021949271]",24-02-2015 09:15,,
5.70E+17,neutral,1,,,US Airways,,DCEssig,,0,"@USAirways if I qualify for free 1st checked bag, is that applied at checkin? Same for using companion tickets?","[38.264174827124144, -89.80967241721896]",24-02-2015 09:14,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6444,US Airways,,JenRomanoff,,0,@USAirways any direct number to dividend miles account info? Every Time I try them I get actually hung up on,"[41.666699636120725, -110.25564861484939]",24-02-2015 09:12,,Eastern Time (US & Canada)
5.70E+17,negative,0.6737,Flight Booking Problems,0.3684,US Airways,,haascc6,,0,@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks,"[45.12864410948296, -76.92811359318824]",24-02-2015 09:09,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JenRomanoff,,0,@USAirways but I've been trying to call them since yesterday and I keep getting hung up on? Can you get me through to them??,"[29.615122611196114, -101.32759793690724]",24-02-2015 09:03,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,msergovich5,,0,@USAirways what's the charge for oversize? Not overweight,"[29.314479101934438, -92.93491067808989]",24-02-2015 08:59,,Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,JenRomanoff,,0,"@USAirways to my legal last name. So it's not technically a name change,
I just used the wrong name","[30.135352210939494, -99.76156995166158]",24-02-2015 08:55,,Eastern Time (US & Canada)
5.70E+17,negative,0.3913,Flight Booking Problems,0.3913,US Airways,,JenRomanoff,,0,@USAirways an award travel ticket but cannot since it is under a different last name. I simply need to change it,"[47.64333659873098, -100.637902901476]",24-02-2015 08:55,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6737,,0,US Airways,,JenRomanoff,,0,@USAirways Hi! On my dividend miles account I accidentally listed my newly married name as opposed to my legal name. I am trying to book,"[41.86096994242028, -86.4357574281417]",24-02-2015 08:54,,Eastern Time (US & Canada)
5.70E+17,negative,0.636,Customer Service Issue,0.3299,US Airways,,xafbcn,,0,@usairways Ok thank you…I call from Spain to US for seating assistance!,"[41.77621082736171, -83.71990615934433]",24-02-2015 08:49,Barcelona,Brussels
5.70E+17,neutral,1,,,US Airways,,itsandrewhorn,,0,@USAirways can I check bags through to my final destination even though I bought separate tickets from IAD to PHL  and PHL to Israel?,"[45.13355462447258, -84.45435995796892]",24-02-2015 08:44,Brooklyn,Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.7085,US Airways,,DougAsano,,0,@USAirways 2day: no coffee &amp; 1 working toilet.  Then I read domestic airlines whining re: foreign competition.  Coincidence?  No  #openskies,"[27.21782749058101, -106.57142708865483]",24-02-2015 08:43,,
5.70E+17,neutral,1,,,US Airways,,msergovich5,,0,@USAirways how much is it to check golf clubs on a flight. They might be oversized,"[28.969514138510565, -115.64888216509237]",24-02-2015 08:30,,Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,DaveKrupinski,,0,@USAirways If I’m unable to use my departing flight can I still use the returning flight?,"[40.79942422268151, -90.71615878439158]",24-02-2015 08:29,"New York, NY",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,GMLane,,0,@usairways Is it possible to Cancelled Flight my reservation online?,"[30.35680954780435, -87.83087924557151]",24-02-2015 08:28,,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.3474,US Airways,,GMLane,,0,"@USAirways I've been on hold to rebook a Cancelled Flighted flight for over two hours. I know weather has a huge impact, but you should anticipate.","[47.32569309794583, -69.69407024955305]",24-02-2015 08:26,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6665,US Airways,,SoClutchAllie,,0,"@USAirways Been on hold for over 5 hours! I believe I was overcharged $200 for my flight, I need an immediate explanation. HELP","[29.940343290624256, -122.1041307573812]",24-02-2015 08:25,"In a galaxy far, far away ✨",Pacific Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,oliviahaymond,,0,"@USAirways Thank you, although we're using our miles from our card and Flight Booking Problems companion tickets which can only be booked over the phone.","[46.348714362191025, -71.80980927194709]",24-02-2015 08:24,"Tampa, Florida",Eastern Time (US & Canada)
5.70E+17,positive,0.6667,,,US Airways,,mikebrandes,,0,@USAirways I made it- thx.,"[26.971917153557246, -81.05879015420749]",24-02-2015 08:21,"Minneapolis, MN",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,CoryDauphin,,0,@USAirways still on hold...1 hr 27 mins....thank god for chairman status. status match @Delta?,"[31.034592043748745, -114.39829332919957]",24-02-2015 08:17,,
5.70E+17,neutral,1,,,US Airways,,oliviahaymond,,0,"@USAirways Is there a phone line to call into that isn't being affected by ""bad weather""? Trying to book a vacation, here... 👀","[47.78205751780483, -111.81958429547632]",24-02-2015 08:13,"Tampa, Florida",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,msergovich5,,0,@USAirways has the worst customer service. Can't even get through to a rep you gotta be kidding me,"[44.51825196895229, -72.81939560680013]",24-02-2015 08:08,,Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,yorkshire2002,,1,@USAirways @Beamske But maybe I can be on hold for 30 minutes again. That would be just as amazing.,"[27.84477394810779, -91.44986975556986]",24-02-2015 08:00,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,1,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,"[42.60200036331494, -87.09943990935766]",24-02-2015 08:00,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,mikebrandes,,0,@usairways is your clt departures delayed? Hoping I can make my connection after a lengthy take off delay and endless taxi-ing here at clt,"[40.17915485509782, -93.68207094424214]",24-02-2015 07:56,"Minneapolis, MN",Eastern Time (US & Canada)
5.70E+17,positive,0.7039,,0,US Airways,,yorkshire2002,,0,@USAirways I'm glad @Beamske retweeted otherwise you would have to ignore the numerous tweets I sent. You all are fucking amazing,"[40.71427898591404, -89.57933537686048]",24-02-2015 07:54,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways So frustrating because I still have not gotten them back. Why my bag was sent to NY is a mystery!  Shame on me this time!,"[33.89236418164373, -98.64872141625277]",24-02-2015 07:49,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,DannyLawray,,0,@USAirways I will NEVER travel US Airways again. Flew in from LA to DC last night and for the 2nd time on this airline my bags didn't arrive,"[46.76429632560638, -97.56068302736648]",24-02-2015 07:48,"Dumfries, Virginia",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,OneT_Mat,,0,@USAirways haha no worries you guys are the best!  +1 for spelling my name correctly,"[25.221913488221926, -99.48238962317518]",24-02-2015 07:45,"Boston, MA",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JenRomanoff,,0,@USAirways like they will call me? I'v been trying since yesterday and no one is answering...,"[35.940282018788686, -117.79810875676907]",24-02-2015 07:43,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6897,US Airways,,bergie72,,0,"@USAirways your CSR in PHL suck.   Flt 3883 gets cx'd,  i get rebooked to the next day?  On standby for 4011. Not hopeful.","[34.215057718269115, -120.52463170859474]",24-02-2015 07:35,"Hanover Twp, PA",
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JenRomanoff,,0,@USAirways HELLO!! Is anyone behind your twitter account? #badcustomerservice,"[35.47118276367236, -92.04258023257225]",24-02-2015 07:28,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,JenRomanoff,,0,@USAirways I keep getting hung up on. PLEASE respond so I can book a ticket with you. I won't be able to buy one unless I speak to someone!,"[29.0758866077952, -117.37550973783442]",24-02-2015 07:22,,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,OneT_Mat,,0,@USAirways hey!!  Yeah last time I got a phone call when flight was Cancelled Flightled from DCA to BOS,"[31.14028843651809, -118.28057314792063]",24-02-2015 07:22,"Boston, MA",Atlantic Time (Canada)
5.70E+17,negative,0.6316,Can't Tell,0.3263,US Airways,,_Justin22_,,0,@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.,"[33.905455631933314, -117.45700007819792]",24-02-2015 07:21,,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,yorkshire2002,,0,"@USAirways When you are deciding to wreck a vacation... is losing luggage from a Cancelled Flighted flight your ""go to"" maneuver?","[40.88033792148988, -113.28037704923635]",24-02-2015 07:19,Kentucky,Eastern Time (US & Canada)
5.70E+17,positive,0.3782,,0,US Airways,,david_drhealey,,0,@USAirways see you on board tomorrow,"[26.754059143478408, -68.24993397730879]",24-02-2015 07:15,"Central, New Jersey",Hawaii
5.70E+17,negative,1,Customer Service Issue,0.6527,US Airways,,_Justin22_,,0,"@USAirways Been on hold for 40 minutes, calling because my flight is delayed.  This type of service in not acceptable.","[36.231494430212294, -111.45867349191417]",24-02-2015 07:11,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,DocUX,,0,@USAirways been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full,"[24.465967330570088, -94.99112545364372]",24-02-2015 07:02,USA,Quito
5.70E+17,negative,0.6842,Customer Service Issue,0.3474,US Airways,,dgjessee,,0,@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.,"[41.39463151699068, -123.6198726161603]",24-02-2015 06:59,"Atlanta, United States",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6378,US Airways,,david_drhealey,,0,@USAirways i understand that but i should still be able to view my reservation online....,"[42.47471128104266, -80.2919979656514]",24-02-2015 06:58,"Central, New Jersey",Hawaii
5.70E+17,negative,0.669,Late Flight,0.3365,US Airways,,Dukestuaff,,0,@USAirways another fiasco at National. Forever from jet to gate on 8:05am flight from RDU,"[44.258514575187974, -108.10793003301944]",24-02-2015 06:55,"Durham, NC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,oliviahaymond,,0,"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?","[25.155298572106066, -112.95474469487755]",24-02-2015 06:55,"Tampa, Florida",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.6697,US Airways,,TheVoiceofBrian,,1,"@USAirways OK we are on DAY 11 trying to  book a flight for 4.  Ur system STILL says ""due to weather….call back Late Flightr""  #outofbusiness ?","[34.199950772197376, -97.86442263181341]",24-02-2015 06:43,YouTube.com/VOiceofBrian,Central Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,yorkshire2002,,0,@USAirways Thanks again for ruiningmy vacation.  You all are the best for this.  Could not have done it without you.,"[45.104583171029375, -74.16344861820977]",24-02-2015 06:40,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,MadeleineDay,,0,@USAirways @AmericanAir our honeymoon was delayed a day because a gas cap was not screwed on! Flight 1801- so frustrating!,"[27.403819549688095, -75.10736156353803]",24-02-2015 06:39,St. Louis,Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6661,US Airways,,HRKatWrangler,,0,@USAirways Your policy needs a serious revision for babies.  Fortunately I have choices and choose @Southwest from here on out.,"[34.742652657751634, -122.04985127311852]",24-02-2015 06:35,"Hudson Valley, NY",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,lj_verde,,0,@USAirways still ignoring my question. #USAirways consistently providing poor customer service.,"[32.09941298575996, -83.65568719375965]",24-02-2015 06:31,DC,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.663,US Airways,,mcgarr_ok,,0,@USAirways they have all of this at hotels. Still don't have my work folder or business casual clothes. #worst http://t.co/JIEYCat1Ek,"[49.337957063898045, -79.79321532862319]",24-02-2015 06:30,,
5.70E+17,negative,1,Customer Service Issue,0.6391,US Airways,,gregdarley,,0,@USAirways oh I got right through to an agent. They just kept putting me on hold and still didn't fix the problem,"[24.999875338892295, -117.3168577372876]",24-02-2015 06:18,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3516,US Airways,,MandiBPro,,0,@USAirways There is no reFlight Booking Problems the event I'm flying to attend. Waiting for jetway driver??? STILL ON TARMAC???,"[32.224426361476056, -112.33510302277165]",24-02-2015 06:17,"Jacksonville, FL",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,mcgarr_ok,,0,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst,"[25.402041563062, -97.89554433340348]",24-02-2015 06:16,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,NicoleCarmellaF,,0,@USAirways been trying for weeks no use,"[37.47236429375194, -77.91343858498125]",24-02-2015 06:12,,
5.70E+17,negative,1,Can't Tell,1,US Airways,,mikeyyyyyyy_,,0,@USAirways should give me free baggage for this mess,"[29.16191814524904, -95.24740163651663]",24-02-2015 06:09,,Central Time (US & Canada)
5.70E+17,negative,0.6537,longlines,0.6537,US Airways,,MandiBPro,,0,"@USAirways Gate traffic #DCA, MY flight arrived 20 early,connecting flight 2139 leaving in 23 minutes. Several of us stuck. HOLD THAT PLANE.","[44.336342015812384, -70.79073273700837]",24-02-2015 06:08,"Jacksonville, FL",Eastern Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.3474,US Airways,,PrettyMommy86,,0,@USAirways I really feel like your company needs evaluate their policies &amp; realize that transfers should be possible for tickets,"[34.31702194978777, -73.48957437749354]",24-02-2015 06:07,,
5.70E+17,neutral,1,,,US Airways,,WhatSarahSayzz,,0,@USAirways I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,"[39.29890966871722, -92.57089915712217]",24-02-2015 06:04,,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6872,US Airways,,lmeckPR,,0,@USAirways seriously???  did you not see that I've spent 2 days - for multiple hours on hold just to have to hang up after the hours?,"[45.729073795159245, -113.35086006087624]",24-02-2015 06:03,Maryland,Quito
5.70E+17,positive,0.6991,,,US Airways,,LouiseMcElwee,,0,"@USAirways Waiting on my flight right now, thanks!!","[42.515654998890845, -104.48840550813095]",24-02-2015 05:57,#yeahTHATgreenville SC,
5.70E+17,neutral,1,,,US Airways,,jmkagan,,0,@USAirways How do I add my TSA Pre number to an existing reservation?,"[33.46025271002875, -106.11297196457855]",24-02-2015 05:53,"Washington, DC",Quito
